# edo-unity アセット目録 — Edo ▸ アセット目録 ▸ 目録を再生成 で更新
# 寸法は scale=1 のときの実寸[m]。pivot_bottom はピボットから最下端までの y
# (0 なら足元がピボット。負なら足元がピボットより下)
# root_scale: ルート自身の補正スケール(1 でなければ共通ヘルパに Vector3.one を渡すと化ける)
# shader: BUILTIN = URP でピンクになる。use: S=シーンで使用中 / B=ビルダーが参照
path	name	pack	kind	sx	sy	sz	pivot_bottom	root_scale	tris	renderers	shader	use
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Details/Prefabs/prefab_detail_meadow_dead_grass_02.prefab	prefab_detail_meadow_dead_grass_02	NatureManufacture Assets	prefab	2.02	0.17	1.96	-0.03	1	39	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Details/Prefabs/prefab_detail_meadow_dead_grass_03.prefab	prefab_detail_meadow_dead_grass_03	NatureManufacture Assets	prefab	1.01	0.19	0.8	-0.04	1	29	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Details/Prefabs/prefab_detail_meadow_grass_01.prefab	prefab_detail_meadow_grass_01	NatureManufacture Assets	prefab	1	0	1.17	0.01	1	9	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Details/Prefabs/prefab_detail_meadow_plants_01.prefab	prefab_detail_meadow_plants_01	NatureManufacture Assets	prefab	0.67	0	0.72	0	1	9	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Details/Prefabs/prefab_detail_poplar_leaves_01_1.prefab	prefab_detail_poplar_leaves_01_1	NatureManufacture Assets	prefab	1.77	0.27	2.25	-0.01	4,4,4	55	2	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Details/Prefabs/prefab_detail_poplar_leaves_01_2.prefab	prefab_detail_poplar_leaves_01_2	NatureManufacture Assets	prefab	1.61	0.19	1.64	-0.02	4,4,4	61	2	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Details/Prefabs/prefab_Simple_detail_meadow_clover_01.prefab	prefab_Simple_detail_meadow_clover_01	NatureManufacture Assets	prefab	1.22	0.05	1.29	0	1.5,1.5,1.5	10	1	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Fence System Prefabs/prefab_wood_fence_type_01_A_post.prefab	prefab_wood_fence_type_01_A_post	NatureManufacture Assets	prefab	0.3	1.76	0.49	-0.04	1	1138	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Fence System Prefabs/prefab_wood_fence_type_01_A_span.prefab	prefab_wood_fence_type_01_A_span	NatureManufacture Assets	prefab	3.11	0.12	0.12	-0.07	1	752	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Fence System Prefabs/prefab_wood_fence_type_01_B_post.prefab	prefab_wood_fence_type_01_B_post	NatureManufacture Assets	prefab	0.32	1.78	0.48	-0.06	1	1146	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Fence System Prefabs/prefab_wood_fence_type_01_B_span.prefab	prefab_wood_fence_type_01_B_span	NatureManufacture Assets	prefab	3.11	0.13	0.12	-0.09	1	752	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Fence System Prefabs/prefab_wood_fence_type_01_C_post.prefab	prefab_wood_fence_type_01_C_post	NatureManufacture Assets	prefab	0.29	1.78	0.48	-0.06	1	1158	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Fence System Prefabs/prefab_wood_fence_type_01_C_span.prefab	prefab_wood_fence_type_01_C_span	NatureManufacture Assets	prefab	2.23	0.72	0.12	-0.64	1	524	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Fence System Prefabs/prefab_wood_fence_type_02_A_post.prefab	prefab_wood_fence_type_02_A_post	NatureManufacture Assets	prefab	0.21	1.63	0.21	-0.36	1	814	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Fence System Prefabs/prefab_wood_fence_type_02_A_span.prefab	prefab_wood_fence_type_02_A_span	NatureManufacture Assets	prefab	2.8	0.64	0.12	-0.33	1	1366	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Fence System Prefabs/prefab_wood_fence_type_02_B_post.prefab	prefab_wood_fence_type_02_B_post	NatureManufacture Assets	prefab	0.19	1.62	0.21	-0.33	1	800	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Fence System Prefabs/prefab_wood_fence_type_02_B_span.prefab	prefab_wood_fence_type_02_B_span	NatureManufacture Assets	prefab	2.78	0.66	0.14	-0.34	1	1366	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Fence System Prefabs/prefab_wood_fence_type_03_A_post.prefab	prefab_wood_fence_type_03_A_post	NatureManufacture Assets	prefab	0.17	1.78	0.48	-0.09	1	1752	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Fence System Prefabs/prefab_wood_fence_type_03_A_span.prefab	prefab_wood_fence_type_03_A_span	NatureManufacture Assets	prefab	3.11	0.99	0.12	-0.54	1	1384	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Fence System Prefabs/prefab_wood_fence_type_03_B_post.prefab	prefab_wood_fence_type_03_B_post	NatureManufacture Assets	prefab	0.17	1.79	0.48	-0.09	1	1616	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Fence System Prefabs/prefab_wood_fence_type_03_B_span.prefab	prefab_wood_fence_type_03_B_span	NatureManufacture Assets	prefab	3.11	1.04	0.13	-0.56	1	1384	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Fence System Prefabs/prefab_wood_fence_type_03_C_post.prefab	prefab_wood_fence_type_03_C_post	NatureManufacture Assets	prefab	0.16	1.78	0.48	-0.09	1	1666	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Fence System Prefabs/prefab_wood_fence_type_03_C_span.prefab	prefab_wood_fence_type_03_C_span	NatureManufacture Assets	prefab	3.14	1.2	0.13	-0.73	1	1684	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Fence System Prefabs/prefab_wood_fence_type_04_A_post.prefab	prefab_wood_fence_type_04_A_post	NatureManufacture Assets	prefab	0.16	1.67	0.33	-0.08	1	1606	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Fence System Prefabs/prefab_wood_fence_type_04_A_span.prefab	prefab_wood_fence_type_04_A_span	NatureManufacture Assets	prefab	1.77	0.9	0.09	-0.51	1	1056	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Fence System Prefabs/prefab_wood_fence_type_05_A_post.prefab	prefab_wood_fence_type_05_A_post	NatureManufacture Assets	prefab	0.13	1.61	0.14	-0.05	1	776	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Fence System Prefabs/prefab_wood_fence_type_05_A_span.prefab	prefab_wood_fence_type_05_A_span	NatureManufacture Assets	prefab	1.77	0.56	0.13	-0.28	1	948	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Fence System Prefabs/prefab_wood_fence_type_05_B_post.prefab	prefab_wood_fence_type_05_B_post	NatureManufacture Assets	prefab	0.16	1.63	0.16	-0.06	1	788	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Fence System Prefabs/prefab_wood_fence_type_05_B_span.prefab	prefab_wood_fence_type_05_B_span	NatureManufacture Assets	prefab	1.77	0.6	0.13	-0.32	1	928	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Construction Set Models/board_01.FBX	board_01	NatureManufacture Assets	fbx	0.14	0.03	0.33	0	1	64	2	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Construction Set Models/board_02.FBX	board_02	NatureManufacture Assets	fbx	0.14	0.03	0.33	0	1	64	2	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Construction Set Models/board_03.FBX	board_03	NatureManufacture Assets	fbx	0.15	0.03	0.31	0.01	1	64	2	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Construction Set Models/board_04.FBX	board_04	NatureManufacture Assets	fbx	0.15	0.03	0.33	-0.01	1	64	2	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Construction Set Models/board_05.FBX	board_05	NatureManufacture Assets	fbx	0.14	0.08	0.32	-0.04	1	64	2	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Construction Set Models/board_06.FBX	board_06	NatureManufacture Assets	fbx	0.14	0.03	0.32	-0.02	1	92	2	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Construction Set Models/board_07.FBX	board_07	NatureManufacture Assets	fbx	0.14	0.03	0.33	-0.01	1	64	2	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Construction Set Models/board_08.FBX	board_08	NatureManufacture Assets	fbx	0.15	0.03	0.32	-0.02	1	62	2	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Construction Set Models/half_log.FBX	half_log	NatureManufacture Assets	fbx	1.54	0.08	0.12	-0.04	1	400	2	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Construction Set Models/stand_for_hay.FBX	stand_for_hay	NatureManufacture Assets	fbx	2.39	2.99	2.43	-0.04	1	6079	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Construction Set Models/thick_board.FBX	thick_board	NatureManufacture Assets	fbx	1.53	0.04	0.12	-0.02	1	256	2	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Construction Set Models/wood_log_01.FBX	wood_log_01	NatureManufacture Assets	fbx	3.11	0.12	0.12	-0.06	1	774	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Construction Set Models/wood_log_02.FBX	wood_log_02	NatureManufacture Assets	fbx	3.18	0.11	0.13	-0.06	1	864	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Construction Set Models/wood_log_03.FBX	wood_log_03	NatureManufacture Assets	fbx	0.73	0.11	0.12	-0.06	1	374	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Construction Set Models/wood_log_04.FBX	wood_log_04	NatureManufacture Assets	fbx	2.3	0.11	0.12	-0.05	1	524	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Construction Set Models/wood_log_05.FBX	wood_log_05	NatureManufacture Assets	fbx	1.33	0.11	0.11	-0.05	1	478	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Construction Set Models/wood_log_06.FBX	wood_log_06	NatureManufacture Assets	fbx	0.73	0.07	0.06	-0.03	1	204	2	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Construction Set Models/wood_log_07.FBX	wood_log_07	NatureManufacture Assets	fbx	0.72	0.06	0.07	-0.03	1	154	2	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Construction Set Models/wood_log_08.FBX	wood_log_08	NatureManufacture Assets	fbx	0.72	0.07	0.07	-0.04	1	154	2	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Construction Set Models/wood_log_09.FBX	wood_log_09	NatureManufacture Assets	fbx	0.73	0.06	0.06	-0.03	1	194	2	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Fence System Models/wood_fence_type_01_A_post.FBX	wood_fence_type_01_A_post	NatureManufacture Assets	fbx	0.3	1.76	0.49	-0.04	1	1138	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Fence System Models/wood_fence_type_01_A_span.FBX	wood_fence_type_01_A_span	NatureManufacture Assets	fbx	3.11	0.12	0.12	1.46	1	752	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Fence System Models/wood_fence_type_01_B_post.FBX	wood_fence_type_01_B_post	NatureManufacture Assets	fbx	0.32	1.78	0.48	-0.06	1	1146	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Fence System Models/wood_fence_type_01_B_span.FBX	wood_fence_type_01_B_span	NatureManufacture Assets	fbx	3.11	0.13	0.12	1.44	1	752	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Fence System Models/wood_fence_type_01_C_post.FBX	wood_fence_type_01_C_post	NatureManufacture Assets	fbx	0.29	1.78	0.48	-0.06	1	1158	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Fence System Models/wood_fence_type_01_C_span.FBX	wood_fence_type_01_C_span	NatureManufacture Assets	fbx	2.23	0.72	0.12	0.89	1	524	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Fence System Models/wood_fence_type_02_A_post.FBX	wood_fence_type_02_A_post	NatureManufacture Assets	fbx	0.21	1.63	0.21	-0.36	1	814	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Fence System Models/wood_fence_type_02_A_span.FBX	wood_fence_type_02_A_span	NatureManufacture Assets	fbx	2.8	0.64	0.12	0.68	1	1366	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Fence System Models/wood_fence_type_02_B_post.FBX	wood_fence_type_02_B_post	NatureManufacture Assets	fbx	0.19	1.62	0.21	-0.33	1	800	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Fence System Models/wood_fence_type_02_B_span.FBX	wood_fence_type_02_B_span	NatureManufacture Assets	fbx	2.78	0.66	0.14	0.67	1	1366	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Fence System Models/wood_fence_type_03_A_post.FBX	wood_fence_type_03_A_post	NatureManufacture Assets	fbx	0.17	1.78	0.48	-0.09	1	1752	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Fence System Models/wood_fence_type_03_A_span.FBX	wood_fence_type_03_A_span	NatureManufacture Assets	fbx	3.11	0.99	0.12	0.36	1	1384	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Fence System Models/wood_fence_type_03_B_post.FBX	wood_fence_type_03_B_post	NatureManufacture Assets	fbx	0.17	1.79	0.48	-0.09	1	1616	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Fence System Models/wood_fence_type_03_B_span.FBX	wood_fence_type_03_B_span	NatureManufacture Assets	fbx	3.11	1.04	0.13	0.34	1	1384	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Fence System Models/wood_fence_type_03_C_post.FBX	wood_fence_type_03_C_post	NatureManufacture Assets	fbx	0.16	1.78	0.48	-0.09	1	1666	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Fence System Models/wood_fence_type_03_C_span.FBX	wood_fence_type_03_C_span	NatureManufacture Assets	fbx	3.14	1.2	0.13	0.17	1	1684	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Fence System Models/wood_fence_type_04_A_post.FBX	wood_fence_type_04_A_post	NatureManufacture Assets	fbx	0.16	1.67	0.33	-0.08	1	1606	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Fence System Models/wood_fence_type_04_A_span.FBX	wood_fence_type_04_A_span	NatureManufacture Assets	fbx	1.77	0.9	0.09	0.36	1	1056	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Fence System Models/wood_fence_type_04_B_post.FBX	wood_fence_type_04_B_post	NatureManufacture Assets	fbx	0.16	1.67	0.33	-0.07	1	1606	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Fence System Models/wood_fence_type_04_B_span.FBX	wood_fence_type_04_B_span	NatureManufacture Assets	fbx	1.77	0.91	0.08	0.48	1	1056	3	URP	-
Assets/NatureManufacture Assets/Meadow Environment Dynamic Nature/Fence/Models/Fence System Models/wood_fence_type_05_A_post.FBX	wood_fence_type_05_A_post	NatureManufacture Assets	fbx	0.13	1.61	0.14	-0.05	1	776	3	URP	-
